   160.780914       7.23961145E-02 -0.121781811       2808.85742       2815.12183       5623.97900    
   161.380585       7.69146234E-02 -0.121780753       2820.65039       2827.51611       5648.16650    
   161.980255       8.11257362E-02 -0.122487098       2832.48975       2839.75537       5672.24512    
   162.579926       8.65263492E-02 -0.123772532       2844.37671       2851.76880       5696.14551    
   163.179596       9.13890824E-02 -0.125077352       2856.29199       2863.67114       5719.96338    
   163.779266       9.61986184E-02 -0.126316756       2868.17725       2875.62012       5743.79736    
   164.378937      0.101007544     -0.127668262       2879.90552       2887.52344       5767.42871    
   164.978607      0.106176063     -0.128960699       2891.76221       2899.40332       5791.16553    
   165.578278      0.111993507     -0.131093413       2903.58984       2911.32544       5814.91504    
   166.177948      0.117708042     -0.133055791       2915.30444       2923.30811       5838.61279    
   166.777618      0.123387523     -0.134708256       2926.85449       2935.33325       5862.18799    
   167.377289      0.129041836     -0.137108460       2938.28345       2947.40503       5885.68848    
   167.976959      0.135368481     -0.138496429       2949.65527       2959.41821       5909.07373    
   168.576630      0.141845658     -0.138310775       2961.02734       2971.30811       5932.33496    
   169.176300      0.147296384     -0.137902290       2972.50928       2983.27393       5955.78320    
   169.775970      0.152752236     -0.140682146       2984.12085       2995.33789       5979.45898    
   170.375641      0.156781346     -0.144789606       2995.86792       3007.32275       6003.19043    
   170.975311      0.159206659     -0.149151996       3007.61328       3019.32397       6026.93701    
   171.574982      0.161565900     -0.151973918       3019.28174       3031.30811       6050.58984    
   172.174652      0.164145455     -0.154881328       3030.93579       3043.35083       6074.28662    
   172.774323      0.167621866     -0.157215476       3042.72949       3055.36768       6098.09717    
   173.373993      0.171785906     -0.159172371       3054.46436       3067.26807       6121.73242    
   173.973663      0.176878721     -0.160866186       3066.26831       3079.06860       6145.33691    
   174.573334      0.180531144     -0.163450047       3078.14673       3090.91528       6169.06250    
   175.173004      0.183550790     -0.166810513       3089.92578       3102.78613       6192.71191    
   175.772675      0.187541813     -0.170575723       3101.51562       3114.67017       6216.18555    
   176.372345      0.192246586     -0.175948083       3113.16235       3126.44043       6239.60303    
   176.972015      0.197610423     -0.181186467       3124.90405       3138.27173       6263.17578    
   177.571686      0.203000665     -0.186162338       3136.70312       3150.16211       6286.86523    
   178.171356      0.208632588     -0.191331655       3148.43872       3162.05811       6310.49658    
   178.771027      0.215191796     -0.197645172       3160.41675       3173.96948       6334.38623    
   179.370697      0.222006127     -0.204316705       3172.55469       3185.77368       6358.32861    
   179.970367      0.228811443     -0.211484790       3184.61694       3197.51123       6382.12793    
   180.570038      0.233823344     -0.218791798       3196.61401       3209.26978       6405.88379    
   181.169708      0.238440797     -0.226164281       3208.62524       3220.97705       6429.60254    
   181.769379      0.242075801     -0.232279122       3220.77710       3232.67871       6453.45605    
   182.369049      0.245172381     -0.238965973       3232.80151       3244.37671       6477.17822    
   182.968719      0.249036983     -0.246371582       3244.83105       3255.90454       6500.73584    
   183.568390      0.253396273     -0.252735972       3256.83789       3267.51611       6524.35400    
   184.168060      0.258006513     -0.258356184       3268.72632       3279.12549       6547.85205    
   184.767731      0.263277680     -0.263305873       3280.66602       3290.63550       6571.30176    
   185.367401      0.269053966     -0.268646389       3292.62036       3302.05688       6594.67773    
   185.967072      0.274590492     -0.274463207       3304.58789       3313.57690       6618.16504    
   186.566742      0.280187428     -0.280774981       3316.58057       3325.00684       6641.58740    
   187.166412      0.284936160     -0.287311733       3328.62305       3336.36865       6664.99170    
   187.766083      0.288581789     -0.292645484       3340.66748       3347.73975       6688.40723    
   188.365753      0.291273117     -0.297303289       3352.62231       3359.21069       6711.83350    
   188.965424      0.294684261     -0.301245689       3364.67285       3370.65112       6735.32422    
   189.565094      0.298614025     -0.304363012       3376.68115       3382.05029       6758.73096    
   190.164764      0.301860005     -0.306768417       3388.61792       3393.50366       6782.12158    
   190.764435      0.304931492     -0.309050381       3400.53882       3404.92358       6805.46240    
   191.364105      0.308434010     -0.311642379       3412.44482       3416.13794       6828.58252    
   191.963776      0.312268943     -0.314973295       3424.33472       3427.31592       6851.65137    
   192.563446      0.315399110     -0.316903114       3436.28076       3438.56567       6874.84619    
   193.163116      0.318280607     -0.319075048       3448.20483       3449.83691       6898.04150    
   193.762787      0.321908653     -0.321528018       3460.14673       3461.09644       6921.24316    
   194.362457      0.326304406     -0.324149340       3472.31152       3472.32642       6944.63818    
   194.962128      0.331474572     -0.325789869       3484.55713       3483.64917       6968.20654    
   195.561798      0.335879415     -0.328324616       3496.73438       3494.94849       6991.68311    
   196.161469      0.339912146     -0.331261963       3509.08276       3506.16406       7015.24658    
   196.761139      0.344370365     -0.334415525       3521.42236       3517.27930       7038.70166    
   197.360809      0.348452151     -0.338465542       3533.76074       3528.41724       7062.17773    
   197.960480      0.352914512     -0.343218684       3546.08765       3539.42676       7085.51416    
   198.560150      0.357304662     -0.348405123       3558.54761       3550.44751       7108.99512    
   199.159821      0.360074013     -0.353449374       3570.95508       3561.54321       7132.49854    
   199.759491      0.362857312     -0.358276576       3583.25049       3572.70679       7155.95703    
   200.359161      0.365917325     -0.361629635       3595.38843       3583.91553       7179.30420    
   200.958832      0.368330181     -0.363896668       3607.45044       3595.18921       7202.64014    
   201.558502      0.370505244     -0.366958380       3619.47046       3606.45483       7225.92480    
